cID,msgID,id,last_opened,type,total_opens
35109953,1328909,59480963,2017-02-21 09:34:18-05:00,message,1
35109953,1328691,59577715,,message,0
35109953,1328863,59596767,,message,0
35109953,1328891,59948656,,message,0
35109953,1328900,60530014,,message,0
35109953,1328671,60545141,2017-02-21 10:12:37-05:00,message,1
35109953,1328908,61509172,,message,0
35109953,1328748,61509579,2017-02-21 10:49:10-05:00,message,3
35109953,1328663,61704801,2017-02-21 11:19:11-05:00,message,2
35109953,1328834,61716448,2017-02-21 09:56:30-05:00,message,2
35109953,1328803,61775495,,message,0
35109953,1328833,61780565,,message,0
35109953,1328673,61793720,,message,0
35109953,1328744,61892026,,message,0
35109953,1328746,61933913,,message,0
35109953,1328789,61937569,,message,0
35109953,1328840,62014626,2017-02-21 17:53:55-05:00,message,1
35109953,1328735,62692282,,message,0
35109953,1328906,62785181,,message,0
35109953,1328758,62788315,,message,0
35109953,1328750,62937740,2017-02-21 14:37:55-05:00,message,1
35109953,1328763,62937742,2017-02-21 10:30:40-05:00,message,1
35109953,1328687,62955970,,message,0
35109953,1328816,62996997,,message,0
35109953,1328705,63010382,2017-02-21 09:37:58-05:00,message,1
35109953,1328683,63103543,2017-02-23 08:29:35-05:00,message,1
35109953,1328784,63121508,,message,0
35109953,1328799,63187831,,message,0
35109953,1328819,63284880,,message,0
35109953,1328919,63300956,2017-03-02 11:55:00-05:00,message,2
35109953,1328696,63389584,,message,0
35109953,1328693,63455772,,message,0
35109953,1328841,63492613,,message,0
35109953,1328872,63547363,2017-02-21 09:36:09-05:00,message,1
35109953,1328817,63549684,,message,0
35109953,1328869,63568501,2017-02-21 09:40:06-05:00,message,7
35109953,1328664,63568507,,message,0
35109953,1328779,63571359,2017-02-21 09:47:10-05:00,message,1
35109953,1328668,63584661,2017-02-23 06:13:22-05:00,message,1
35109953,1328771,63585311,2017-02-21 09:40:36-05:00,message,1
35109953,1328845,63585322,,message,0
35109953,1328800,63585336,,message,0
35109953,1328836,63597034,,message,0
35109953,1328850,63615356,2017-02-21 15:30:15-05:00,message,1
35109953,1328802,63627351,,message,0
35109953,1328822,63659008,,message,0
35109953,1328861,63661734,,message,0
35109953,1328759,63661756,,message,0
35109953,1328684,63661768,,message,0
35109953,1328733,63661776,,message,0
35109953,1328767,63661781,2017-02-21 09:41:00-05:00,message,1
35109953,1328707,63661787,,message,0
35109953,1328894,63663685,,message,0
35109953,1328792,63664786,,message,0
35109953,1328828,64090292,,message,0
35109953,1328886,64440905,,message,0
35109953,1328918,64440919,,message,0
35109953,1328867,64440940,,message,0
35109953,1328726,64440970,,message,0
35109953,1328695,64441055,,message,0
35109953,1328785,64441012,,message,0
35109953,1328904,64440990,,message,0
35109953,1328905,64451388,2017-02-21 10:49:54-05:00,message,5
35109953,1328887,64466894,2017-02-27 10:36:22-05:00,message,2
35109953,1328823,64631911,2017-02-21 09:34:12-05:00,message,1
35109953,1328720,64631943,2017-02-21 09:38:05-05:00,message,1
35109953,1328830,64635448,2017-02-21 11:21:24-05:00,message,1
35109953,1328848,65012501,,message,0
35109953,1328911,65013821,2017-02-21 12:26:36-05:00,message,1
35109953,1328776,65231612,,message,0
35109953,1328774,65336452,2017-02-21 09:43:15-05:00,message,1
35109953,1328798,65344417,2017-02-21 10:07:01-05:00,message,1
35109953,1328881,65427855,2017-02-21 09:35:08-05:00,message,1
35109953,1328715,65560179,,message,0
35109953,1328788,65567307,,message,0
35108653,1328522,49775822,2017-02-27 13:19:25-05:00,message,1
35108653,1328444,49775807,,message,0
35108653,1328482,49775829,,message,0
35108653,1328477,49775838,,message,0
35108653,1328579,49775839,2017-02-21 14:32:12-05:00,message,7
35108653,1328643,49775841,,message,0
35108653,1328472,49775901,,message,0
35108653,1328585,49775932,,message,0
35108653,1328454,49775925,2017-02-21 07:25:58-05:00,message,1
35108653,1328510,49775907,,message,0
35108653,1328633,49775961,,message,0
35108653,1328606,49775943,,message,0
35108653,1328626,49775964,,message,0
35108653,1328470,49775965,,message,0
35108653,1328618,49775956,,message,0
35108653,1328523,49775868,,message,0
35108653,1328490,49775881,,message,0
35108653,1328580,49775923,2017-02-21 07:45:02-05:00,message,1
35108653,1328465,49775820,,message,0
35108653,1328622,50492782,,message,0
35108653,1328554,50354161,,message,0
35108653,1328586,50354218,,message,0
35108653,1328639,50354430,,message,0
35108653,1328563,50638328,,message,0
35108653,1328560,50795508,,message,0
35108653,1328450,50954482,,message,0
35108653,1328550,50719577,2017-02-21 10:51:39-05:00,message,1
35108653,1328651,51057620,2017-02-21 09:00:51-05:00,message,1
35108653,1328565,51230485,2017-02-21 08:16:19-05:00,message,1
35108653,1328500,51410074,,message,0
35108653,1328608,51416643,,message,0
35108653,1328594,51412023,,message,0
35108653,1328593,51412013,,message,0
35108653,1328488,51410030,,message,0
35108653,1328536,51382102,,message,0
35108653,1328508,51438926,,message,0
35108653,1328530,52086380,,message,0
35108653,1328449,52305581,,message,0
35108653,1328501,52434578,,message,0
35108653,1328528,52688119,,message,0
35108653,1328600,52785480,,message,0
35108653,1328469,52817896,,message,0
35108653,1328597,52855822,,message,0
35108653,1328630,52862693,,message,0
35108653,1328612,None,2017-02-21 07:44:44-05:00,message,1
35108653,1328581,53117941,,message,0
35108653,1328542,53342593,,message,0
35108653,1328437,53365595,,message,0
35108653,1328451,53392960,,message,0
35108653,1328621,53458695,,message,0
35108653,1328610,53458694,,message,0
35108653,1328459,53458674,,message,0
35108653,1328648,53090413,2017-02-21 07:30:24-05:00,message,1
35108653,1328546,54003545,,message,0
35108653,1328635,54077309,,message,0
35108653,1328603,54192687,,message,0
35108653,1328462,54229053,,message,0
35108653,1328492,54222997,,message,0
35108653,1328507,54514108,,message,0
35108653,1328531,54513956,,message,0
35108653,1328480,54513949,2017-02-21 07:34:45-05:00,message,1
35108653,1328599,54590891,,message,0
35108653,1328533,54770521,2017-02-22 03:10:21-05:00,message,1
35108653,1328592,54801730,,message,0
35108653,1328636,54807665,,message,0
35108653,1328519,54901782,,message,0
35108653,1328591,54901778,2017-02-21 07:25:25-05:00,message,1
35108653,1328436,54900476,,message,0
35108653,1328538,54942509,,message,0
35108653,1328619,54994574,2017-02-21 08:11:06-05:00,message,1
35108653,1328555,55041726,2017-02-21 08:29:33-05:00,message,1
35108653,1328553,55041723,,message,0
35108653,1328478,55140941,,message,0
35108653,1328521,55415237,,message,0
35108653,1328479,55416754,2017-02-21 10:45:18-05:00,message,3
35108653,1328534,55428526,2017-02-21 07:26:48-05:00,message,1
35108653,1328453,55466655,2017-02-26 07:02:36-05:00,message,1
35108653,1328614,55587910,,message,0
35108653,1328516,55745296,,message,0
35108653,1328483,55874636,,message,0
35108653,1328634,56146936,,message,0
35108653,1328506,56231251,2017-02-21 09:51:24-05:00,message,1
35108653,1328535,56296196,,message,0
35108653,1328566,56462976,,message,0
35108653,1328439,56462970,,message,0
35108653,1328526,56462963,,message,0
35108653,1328498,56462961,,message,0
35108653,1328576,56462960,,message,0
35108653,1328485,56462953,,message,0
35108653,1328540,56462950,,message,0
35108653,1328615,56740353,,message,0
35108653,1328570,56884339,,message,0
35108653,1328489,56884336,,message,0
35108653,1328503,56877654,,message,0
35108653,1328473,56877650,,message,0
35108653,1328598,56877649,,message,0
35108653,1328628,56877645,,message,0
35108653,1328568,56877635,,message,0
35108653,1328616,57010927,,message,0
35108653,1328649,57397547,,message,0
35108653,1328547,57530418,,message,0
35108653,1328514,57555818,2017-02-21 11:42:28-05:00,message,2
35108653,1328564,57583086,,message,0
35108653,1328464,57613493,,message,0
35108653,1328650,57644004,,message,0
35108653,1328452,57700595,2017-02-21 10:04:26-05:00,message,1
35108653,1328631,57725441,,message,0
35108653,1328458,57724744,,message,0
35108653,1328511,57803736,2017-02-21 07:57:49-05:00,message,1
35108653,1328471,57830009,2017-02-21 07:21:21-05:00,message,1
35108653,1328435,58039891,,message,0
35108653,1328582,58128945,,message,0
35108653,1328509,58222134,,message,0
35108653,1328572,58349629,2017-02-21 08:43:30-05:00,message,1
35108653,1328611,58373770,,message,0
35108653,1328617,58623003,,message,0
35108653,1328527,58688793,2017-02-21 08:41:59-05:00,message,1
35108653,1328567,58777852,2017-02-21 07:32:01-05:00,message,1
35108653,1328518,58871172,,message,0
35108653,1328441,58977922,,message,0
35108653,1328520,59033463,,message,0
35108653,1328601,59054835,2017-02-21 07:20:23-05:00,message,1
35108653,1328595,59072351,,message,0
35108653,1328445,59075915,,message,0
35108653,1328541,59125380,,message,0
35108653,1328604,59166289,,message,0
35108653,1328448,59208954,2017-02-21 17:47:47-05:00,message,1
35108653,1328496,59281306,,message,0
35108653,1328587,59464651,,message,0
35108653,1328646,59480963,2017-02-21 07:30:24-05:00,message,1
35108653,1328463,59577715,,message,0
35108653,1328605,59596767,,message,0
35108653,1328627,59640596,,message,0
35108653,1328557,59659560,,message,0
35108653,1328629,59948656,,message,0
35108653,1328447,60401594,,message,0
35108653,1328574,60401612,,message,0
35108653,1328504,60427306,,message,0
35108653,1328637,60530014,,message,0
35108653,1328440,60545141,,message,0
35108653,1328645,61509172,2017-02-21 07:41:46-05:00,message,1
35108653,1328515,61509579,2017-02-21 07:18:25-05:00,message,1
35108653,1328578,61716448,2017-02-21 07:29:37-05:00,message,1
35108653,1328562,61775495,2017-02-21 08:25:02-05:00,message,1
35108653,1328577,61780565,,message,0
35108653,1328442,61793720,2017-02-21 07:32:20-05:00,message,1
35108653,1328512,61892026,,message,0
35108653,1328513,61933913,,message,0
35108653,1328551,61937569,,message,0
35108653,1328583,62014626,2017-02-22 15:36:11-05:00,message,2
35108653,1328491,62589383,,message,0
35108653,1328559,62589489,,message,0
35108653,1328624,62589539,2017-02-21 08:10:12-05:00,message,5
35108653,1328461,62589623,2017-02-22 07:39:40-05:00,message,9
35108653,1328443,62589628,,message,0
35108653,1328588,62635338,2017-02-28 15:34:02-05:00,message,82
35108653,1328620,62677778,,message,0
35108653,1328544,62677784,,message,0
35108653,1328505,62692282,,message,0
35108653,1328438,62721694,2017-02-21 19:18:29-05:00,message,2
35108653,1328446,62745802,,message,0
35108653,1328642,62785181,,message,0
35108653,1328524,62788315,,message,0
35108653,1328493,62807515,,message,0
35108653,1328475,62807857,2017-02-21 11:12:00-05:00,message,2
35108653,1328517,62937740,2017-02-21 14:39:44-05:00,message,1
35108653,1328529,62937742,2017-02-21 07:50:29-05:00,message,1
35108653,1328460,62955970,,message,0
35108653,1328569,62996997,2017-02-24 16:53:09-05:00,message,51
35108653,1328474,63010382,2017-02-21 08:35:01-05:00,message,1
35108653,1328455,63103543,2017-03-02 15:17:08-05:00,message,1
35108653,1328486,63109828,,message,0
35108653,1328543,63121508,,message,0
35108653,1328558,63187831,2017-02-27 17:06:09-05:00,message,4
35108653,1328548,63270893,,message,0
35108653,1328497,63270898,,message,0
35108653,1328653,63300956,2017-03-02 12:11:30-05:00,message,8
35108653,1328571,63363049,2017-02-21 11:17:34-05:00,message,1
35108653,1328468,63389584,,message,0
35108653,1328487,63457671,2017-02-21 08:11:37-05:00,message,1
35108653,1328584,63492613,,message,0
35108653,1328613,63508153,2017-02-21 09:39:28-05:00,message,4
35108653,1328609,63568501,,message,0
35108653,1328434,63568507,,message,0
35108653,1328539,63571359,2017-02-21 10:01:59-05:00,message,1
35108653,1328590,63615356,,message,0
35108653,1328561,63627351,,message,0
35108653,1328602,63661734,,message,0
35108653,1328525,63661756,,message,0
35108653,1328456,63661768,,message,0
35108653,1328502,63661776,2017-02-21 07:46:31-05:00,message,1
35108653,1328532,63661781,2017-02-21 07:35:40-05:00,message,1
35108653,1328476,63661787,,message,0
35108653,1328632,63663685,,message,0
35108653,1328552,63664786,,message,0
35108653,1328575,64090292,,message,0
35108653,1328644,64090299,2017-02-21 08:43:46-05:00,message,1
35108653,1328623,64440905,,message,0
35108653,1328652,64440919,,message,0
35108653,1328607,64440940,,message,0
35108653,1328494,64440970,,message,0
35108653,1328466,64441055,,message,0
35108653,1328545,64441012,,message,0
35108653,1328640,64440990,,message,0
35108653,1328641,64451388,2017-02-28 12:44:49-05:00,message,110
35108653,1328625,64466894,2017-02-21 08:20:04-05:00,message,1
35108653,1328467,64494323,,message,0
35108653,1328596,64494338,2017-02-21 07:57:32-05:00,message,1
35108653,1328499,64494364,2017-02-21 07:28:09-05:00,message,2
35108653,1328495,64494381,2017-02-21 07:19:51-05:00,message,1
35108653,1328549,64494394,,message,0
35108653,1328638,64494438,2017-02-21 07:19:12-05:00,message,1
35108653,1328573,64631911,2017-02-21 07:58:50-05:00,message,1
35108653,1328484,64631943,2017-02-21 08:31:55-05:00,message,1
35108653,1328589,65012501,,message,0
35108653,1328647,65013821,2017-02-21 08:24:17-05:00,message,1
35108653,1328537,65231612,,message,0
35108653,1328457,65428313,,message,0
35108653,1328481,65560179,,message,0
35108653,1328556,65560236,2017-02-21 08:34:43-05:00,message,6
35071104,1328272,49775822,,message,0
35071104,1328179,49775807,,message,0
35071104,1328227,49775829,,message,0
35071104,1328222,49775838,2017-02-17 16:41:58-05:00,message,1
35071104,1328338,49775839,2017-02-17 17:27:17-05:00,message,5
35071104,1328415,49775841,,message,0
35071104,1328216,49775901,,message,0
35071104,1328345,49775932,,message,0
35071104,1328192,49775925,2017-02-19 09:32:26-05:00,message,2
35071104,1328256,49775907,,message,0
35071104,1328403,49775961,,message,0
35071104,1328369,49775943,,message,0
35071104,1328395,49775964,,message,0
35071104,1328214,49775965,,message,0
35071104,1328386,49775956,2017-02-18 12:33:49-05:00,message,10
35071104,1328274,49775868,,message,0
35071104,1328234,49775881,,message,0
35071104,1328340,49775923,2017-02-17 16:29:51-05:00,message,1
35071104,1328350,50343878,,message,0
35071104,1328211,50542557,2017-02-18 20:54:28-05:00,message,1
35071104,1328390,50492782,,message,0
35071104,1328213,50492866,,message,0
35071104,1328254,50492924,,message,0
35071104,1328181,50492966,,message,0
35071104,1328347,50492999,,message,0
35071104,1328382,50493017,,message,0
35071104,1328391,50493023,,message,0
35071104,1328307,50354161,,message,0
35071104,1328348,50354218,,message,0
35071104,1328408,50354430,,message,0
35071104,1328313,50638328,,message,0
35071104,1328320,50638317,,message,0
35071104,1328419,50713324,,message,0
35071104,1328362,50713150,,message,0
35071104,1328310,50795508,,message,0
35071104,1328302,50795544,,message,0
35071104,1328186,50954482,,message,0
35071104,1328300,50719577,2017-03-02 11:01:37-05:00,message,1
35071104,1328368,51007940,,message,0
35071104,1328425,51057620,2017-02-19 23:24:27-05:00,message,4
35071104,1328316,51230485,2017-02-18 00:40:57-05:00,message,1
35071104,1328243,51410074,,message,0
35071104,1328358,51412023,,message,0
35071104,1328253,51438926,,message,0
35071104,1328335,51803780,,message,0
35071104,1328329,51871714,2017-02-17 17:22:45-05:00,message,1
35071104,1328281,52086380,2017-02-17 16:31:25-05:00,message,1
35071104,1328383,52086143,2017-02-17 16:28:36-05:00,message,1
35071104,1328244,52434578,,message,0
35071104,1328259,52701498,2017-02-21 08:32:16-05:00,message,1
35071104,1328363,52785480,,message,0
35071104,1328221,52777385,,message,0
35071104,1328210,52817896,,message,0
35071104,1328359,52855822,,message,0
35071104,1328400,52862693,,message,0
35071104,1328379,None,,message,0
35071104,1328421,52949774,,message,0
35071104,1328184,53041557,,message,0
35071104,1328219,53041950,,message,0
35071104,1328341,53117941,,message,0
35071104,1328294,53342593,,message,0
35071104,1328172,53365595,,message,0
35071104,1328228,53128814,,message,0
35071104,1328389,53458695,,message,0
35071104,1328374,53458694,,message,0
35071104,1328201,53458674,2017-02-17 18:47:39-05:00,message,1
35071104,1328422,53090413,2017-02-17 16:28:15-05:00,message,1
35071104,1328332,53918690,,message,0
35071104,1328372,53918678,,message,0
35071104,1328297,54003545,2017-02-18 20:50:31-05:00,message,1
35071104,1328405,54077309,,message,0
35071104,1328366,54192687,,message,0
35071104,1328204,54229053,,message,0
35071104,1328236,54222997,2017-02-17 16:39:52-05:00,message,2
35071104,1328252,54514108,,message,0
35071104,1328282,54513956,,message,0
35071104,1328225,54513949,2017-02-17 22:45:25-05:00,message,3
35071104,1328361,54590891,,message,0
35071104,1328284,54770521,,message,0
35071104,1328249,54801727,2017-02-17 18:22:59-05:00,message,1
35071104,1328356,54801730,,message,0
35071104,1328406,54807665,,message,0
35071104,1328269,54901782,,message,0
35071104,1328355,54901778,,message,0
35071104,1328171,54900476,,message,0
35071104,1328288,54942509,,message,0
35071104,1328387,54994574,2017-02-17 16:32:41-05:00,message,1
35071104,1328304,55041723,,message,0
35071104,1328223,55140941,,message,0
35071104,1328289,55263215,,message,0
35071104,1328190,55263191,,message,0
35071104,1328271,55415237,,message,0
35071104,1328224,55416754,,message,0
35071104,1328325,55428851,,message,0
35071104,1328285,55428526,2017-02-17 18:40:17-05:00,message,2
35071104,1328191,55466655,2017-02-18 07:23:13-05:00,message,1
35071104,1328257,55481730,2017-02-17 16:30:56-05:00,message,1
35071104,1328212,55481725,,message,0
35071104,1328357,55481717,,message,0
35071104,1328273,55481707,,message,0
35071104,1328376,55542774,,message,0
35071104,1328404,55588655,2017-02-17 16:57:38-05:00,message,1
35071104,1328265,55745296,,message,0
35071104,1328303,55785043,,message,0
35071104,1328394,55825332,,message,0
35071104,1328230,55874636,2017-02-17 16:38:08-05:00,message,1
35071104,1328250,56231251,2017-02-17 16:53:02-05:00,message,1
35071104,1328286,56296196,,message,0
35071104,1328319,56462976,,message,0
35071104,1328174,56462970,,message,0
35071104,1328277,56462963,,message,0
35071104,1328241,56462961,,message,0
35071104,1328334,56462960,,message,0
35071104,1328232,56462953,,message,0
35071104,1328292,56462950,,message,0
35071104,1328381,56740353,,message,0
35071104,1328324,56884339,,message,0
35071104,1328233,56884336,,message,0
35071104,1328246,56877654,,message,0
35071104,1328217,56877650,,message,0
35071104,1328360,56877649,,message,0
35071104,1328398,56877645,,message,0
35071104,1328322,56877635,,message,0
35071104,1328384,57010927,,message,0
35071104,1328268,57263676,,message,0
35071104,1328177,57330652,,message,0
35071104,1328423,57397547,2017-02-17 17:46:18-05:00,message,1
35071104,1328258,57398249,,message,0
35071104,1328298,57530418,2017-02-17 16:50:36-05:00,message,1
35071104,1328262,57555818,,message,0
35071104,1328206,57613493,2017-02-19 10:18:33-05:00,message,1
35071104,1328424,57644004,,message,0
35071104,1328188,57700595,2017-02-17 16:28:27-05:00,message,1
35071104,1328401,57725441,,message,0
35071104,1328200,57724744,,message,0
35071104,1328290,57738302,,message,0
35071104,1328260,57803736,,message,0
35071104,1328215,57830009,2017-02-20 04:19:15-05:00,message,2
35071104,1328170,58039891,,message,0
35071104,1328417,58093905,2017-02-21 08:52:09-05:00,message,3
35071104,1328342,58128945,,message,0
35071104,1328413,58197368,2017-02-17 18:10:15-05:00,message,1
35071104,1328255,58222134,,message,0
35071104,1328326,58349629,,message,0
35071104,1328279,58358329,,message,0
35071104,1328375,58373770,,message,0
35071104,1328314,58411577,,message,0
35071104,1328195,58411574,,message,0
35071104,1328187,58411573,,message,0
35071104,1328385,58623003,,message,0
35071104,1328315,58623709,2017-02-18 09:36:03-05:00,message,4
35071104,1328278,58688793,2017-02-17 16:41:12-05:00,message,1
35071104,1328305,58695430,,message,0
35071104,1328378,58695421,,message,0
35071104,1328264,58700575,,message,0
35071104,1328321,58777852,2017-02-17 16:31:08-05:00,message,1
35071104,1328267,58871172,,message,0
35071104,1328176,58977922,,message,0
35071104,1328371,59033460,2017-02-21 15:56:22-05:00,message,1
35071104,1328377,59033457,2017-02-17 16:28:12-05:00,message,1
35071104,1328183,59033454,,message,0
35071104,1328194,59033464,2017-02-17 16:45:47-05:00,message,1
35071104,1328198,59033459,2017-02-17 16:56:06-05:00,message,1
35071104,1328235,59033456,2017-02-17 16:29:57-05:00,message,1
35071104,1328237,59033465,,message,0
35071104,1328238,59033461,,message,0
35071104,1328251,59033466,,message,0
35071104,1328270,59033463,,message,0
35071104,1328306,59033452,,message,0
35071104,1328312,59033467,,message,0
35071104,1328333,59033455,,message,0
35071104,1328346,59033462,2017-02-17 16:51:32-05:00,message,1
35071104,1328351,59033453,2017-02-17 16:57:27-05:00,message,1
35071104,1328364,59054835,2017-02-17 16:29:12-05:00,message,1
35071104,1328180,59075915,,message,0
35071104,1328293,59125380,,message,0
35071104,1328173,59180145,,message,0
35071104,1328185,59208954,,message,0
35071104,1328411,59209854,,message,0
35071104,1328240,59281306,2017-02-17 16:28:52-05:00,message,1
35071104,1328349,59464651,,message,0
35071104,1328418,59480963,2017-02-17 16:28:15-05:00,message,1
35071104,1328317,59507743,,message,0
35071104,1328182,59507839,2017-02-17 16:28:14-05:00,message,1
35071104,1328205,59577715,,message,0
35071104,1328367,59596767,,message,0
35071104,1328396,59640596,,message,0
35071104,1328399,59948656,,message,0
35071104,1328427,59991625,,message,0
35071104,1328247,60427306,,message,0
35071104,1328407,60530014,,message,0
35071104,1328175,60545141,,message,0
35071104,1328263,61509579,2017-02-17 16:42:40-05:00,message,1
35071104,1328295,61582956,,message,0
35071104,1328318,61648192,2017-02-17 18:29:23-05:00,message,2
35071104,1328203,61683960,,message,0
35071104,1328337,61716448,2017-02-17 17:42:35-05:00,message,1
35071104,1328311,61775495,2017-02-21 12:19:39-05:00,message,26
35071104,1328336,61780565,,message,0
35071104,1328178,61793720,,message,0
35071104,1328412,61822861,2017-02-19 15:00:21-05:00,message,2
35071104,1328261,61933913,,message,0
35071104,1328301,61937569,,message,0
35071104,1328193,61976858,,message,0
35071104,1328343,62014626,,message,0
35071104,1328353,62019334,,message,0
35071104,1328397,62019337,,message,0
35071104,1328229,62019385,2017-02-20 19:57:45-05:00,message,1
35071104,1328248,62692282,,message,0
35071104,1328414,62785181,,message,0
35071104,1328275,62788315,,message,0
35071104,1328266,62937740,,message,0
35071104,1328280,62937742,2017-02-17 19:28:41-05:00,message,1
35071104,1328202,62955970,,message,0
35071104,1328323,62996997,2017-02-26 08:02:50-05:00,message,6
35071104,1328218,63010382,2017-02-20 22:44:30-05:00,message,3
35071104,1328196,63116936,,message,0
35071104,1328308,63187831,2017-02-27 17:06:12-05:00,message,4
35071104,1328330,63213713,2017-02-20 16:45:37-05:00,message,2
35071104,1328428,63300956,2017-03-02 11:55:02-05:00,message,4
35071104,1328209,63389584,2017-02-17 17:03:45-05:00,message,1
35071104,1328344,63492613,,message,0
35071104,1328380,63508153,2017-02-17 17:03:48-05:00,message,1
35071104,1328373,63568501,2017-02-18 08:32:15-05:00,message,3
35071104,1328291,63571359,2017-02-18 10:38:29-05:00,message,1
35071104,1328309,63585336,,message,0
35071104,1328339,63597034,2017-02-17 16:29:09-05:00,message,2
35071104,1328354,63615356,2017-02-17 16:31:09-05:00,message,4
35071104,1328365,63661734,,message,0
35071104,1328276,63661756,,message,0
35071104,1328197,63661768,,message,0
35071104,1328245,63661776,,message,0
35071104,1328283,63661781,,message,0
35071104,1328220,63661787,,message,0
35071104,1328402,63663685,,message,0
35071104,1328331,64090292,,message,0
35071104,1328416,64090299,,message,0
35071104,1328388,64090356,,message,0
35071104,1328392,64440905,,message,0
35071104,1328426,64440919,2017-02-17 16:45:35-05:00,message,1
35071104,1328370,64440940,,message,0
35071104,1328239,64440970,,message,0
35071104,1328208,64441055,,message,0
35071104,1328296,64441012,,message,0
35071104,1328409,64440990,2017-02-18 08:44:41-05:00,message,1
35071104,1328410,64451388,2017-02-20 04:57:00-05:00,message,7
35071104,1328393,64466894,2017-02-18 01:58:31-05:00,message,1
35071104,1328189,64493676,2017-03-01 16:09:56-05:00,message,13
35071104,1328328,64631911,2017-02-17 16:35:44-05:00,message,1
35071104,1328231,64631943,2017-02-21 08:31:51-05:00,message,1
35071104,1328207,64740661,,message,0
35071104,1328242,64740811,,message,0
35071104,1328352,65012501,,message,0
35071104,1328420,65013821,2017-02-21 08:24:18-05:00,message,2
35071104,1328287,65231612,2017-02-20 15:30:25-05:00,message,2
35071104,1328199,65428313,,message,0
35071104,1328226,65560179,,message,0
35071104,1328299,65567307,,message,0
35067810,1327991,49775822,2017-02-17 12:41:15-05:00,message,1
35067810,1327910,49775807,,message,0
35067810,1327952,49775829,,message,0
35067810,1327945,49775838,,message,0
35067810,1328070,49775839,2017-02-17 12:34:33-05:00,message,1
35067810,1328142,49775841,,message,0
35067810,1327938,49775901,,message,0
35067810,1328077,49775932,,message,0
35067810,1327917,49775925,2017-02-17 12:02:57-05:00,message,1
35067810,1327977,49775907,,message,0
35067810,1328130,49775961,,message,0
35067810,1328101,49775943,,message,0
35067810,1328123,49775964,2017-02-17 17:55:20-05:00,message,1
35067810,1327936,49775965,,message,0
35067810,1327992,49775868,,message,0
35067810,1327959,49775881,2017-02-17 12:37:08-05:00,message,1
35067810,1328072,49775923,,message,0
35067810,1328009,49842971,,message,0
35067810,1327930,49775820,,message,0
35067810,1327963,49775852,,message,0
35067810,1327934,50542557,,message,0
35067810,1328119,50492782,,message,0
35067810,1327924,50492859,2017-02-17 12:01:58-05:00,message,1
35067810,1327935,50492866,,message,0
35067810,1327947,50492901,,message,0
35067810,1327975,50492924,,message,0
35067810,1327912,50492966,,message,0
35067810,1328079,50492999,,message,0
35067810,1328110,50493017,,message,0
35067810,1328120,50493023,,message,0
35067810,1328029,50354161,,message,0
35067810,1328081,50354218,,message,0
35067810,1328136,50354430,,message,0
35067810,1328039,50638328,,message,0
35067810,1328047,50638317,,message,0
35067810,1328145,50713324,,message,0
35067810,1328093,50713150,,message,0
35067810,1328036,50795508,,message,0
35067810,1328025,50795544,,message,0
35067810,1328100,51007940,2017-02-17 12:16:13-05:00,message,1
35067810,1328152,51057620,2017-02-20 08:11:53-05:00,message,2
35067810,1328044,51230485,2017-02-17 12:06:09-05:00,message,1
35067810,1327967,51410074,,message,0
35067810,1328089,51412023,,message,0
35067810,1328011,51382102,,message,0
35067810,1327905,51614705,,message,0
35067810,1328148,51725543,,message,0
35067810,1328067,51803780,,message,0
35067810,1328060,51871714,,message,0
35067810,1328000,52086380,,message,0
35067810,1327968,52434578,,message,0
35067810,1328043,52573113,,message,0
35067810,1327998,52688119,,message,0
35067810,1327978,52701498,2017-02-17 11:52:27-05:00,message,1
35067810,1328094,52785480,,message,0
35067810,1327944,52777385,,message,0
35067810,1328111,52812936,,message,0
35067810,1327933,52817896,,message,0
35067810,1328090,52855822,,message,0
35067810,1328127,52862693,,message,0
35067810,1328108,None,,message,0
35067810,1328147,52949774,,message,0
35067810,1327913,53041557,,message,0
35067810,1327942,53041950,,message,0
35067810,1328073,53117941,2017-02-17 22:35:45-05:00,message,1
35067810,1328117,53124588,,message,0
35067810,1328138,53147185,2017-02-17 12:07:01-05:00,message,1
35067810,1327953,53288871,2017-02-17 14:26:09-05:00,message,1
35067810,1328019,53342593,,message,0
35067810,1327903,53365595,,message,0
35067810,1327954,53128814,,message,0
35067810,1328118,53458695,,message,0
35067810,1328105,53458694,,message,0
35067810,1327922,53458674,,message,0
35067810,1328149,53090413,,message,0
35067810,1328064,53918690,,message,0
35067810,1328103,53918678,,message,0
35067810,1328022,54003545,,message,0
35067810,1328133,54077309,,message,0
35067810,1328097,54192687,,message,0
35067810,1327925,54229053,,message,0
35067810,1327961,54222997,2017-02-17 13:52:42-05:00,message,2
35067810,1328087,54313026,,message,0
35067810,1328112,54320820,2017-02-17 12:14:43-05:00,message,1
35067810,1328040,54503318,,message,0
35067810,1327974,54514108,,message,0
35067810,1328002,54513956,,message,0
35067810,1327950,54513949,2017-02-17 11:52:56-05:00,message,1
35067810,1328092,54590891,,message,0
35067810,1328059,54770710,,message,0
35067810,1328004,54770521,2017-02-17 11:54:54-05:00,message,2
35067810,1327918,54785038,,message,0
35067810,1327972,54801727,2017-02-19 06:13:53-05:00,message,2
35067810,1328088,54801730,,message,0
35067810,1328134,54807665,,message,0
35067810,1327988,54901782,2017-02-17 12:17:28-05:00,message,1
35067810,1328086,54901778,,message,0
